hubspot_id,state,viability_score,candidate_office,official_office_name,office_level,office_type,election_date,general_election_result,general_votes_received,total_general_votes_cast,is_uncontested,outreach_id,campaign_id,outreach_name,outreach_title,script,outreach_status,outreach_type,outreach_date,message,phone_list_id,audience_request,voter_file_filter_id,outreach_created_at,outreach_updated_at
19656133186,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
19686663241,California,1.7800000000,Los Angeles County Board of Supervisors - District 4,null,COUNTY,County Supervisor,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20692563604,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20932455942,Illinois,4.9100000000,Illinois House of Representatives - District 42,null,STATE,State House,2024-11-05,Not on Ballot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20934957392,Virginia,1.8600000000,Richmond City School Board - District 3,null,LOCAL,School Board,2024-11-05,Lost General,2140.0000000000,11120.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21225982357,Nevada,0.8800000000,Searchlight Township Justice of the Peace,null,COUNTY,Judge,2024-11-05,null,11.0000000000,404.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21366960282,Georgia,null,Congress,null,Federal,Congressional,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21972675927,Texas,0.0900000000,U.S. House of Representatives - Texas 31st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21994306487,Alaska,2.2100000000,Anchorage School Board - Seat B,null,LOCAL,null,2025-04-01,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22037343339,Utah,0.7100000000,Weber County Recorder/Surveyor,null,COUNTY,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22781213530,California,2.1600000000,San Ramon City Council - District 1,null,CITY,City Council,2024-11-05,Lost General,3418.0000000000,6948.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23209978907,Michigan,4.3000000000,Unionville Village Board,null,CITY,Town Council,2024-11-05,Lost General,108.0000000000,658.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23219655184,Minnesota,5.0000000000,Sleepy Eye School Board,null,LOCAL,School Board,2024-11-05,Won General,2113.0000000000,6159.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23247244676,California,null,Anaheim City Council,null,Local,City Council,2024-11-05,Won General,6419.0000000000,14873.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23332915210,California,2.5200000000,Duarte Unified School Board - Area 1,null,LOCAL,School Board,2024-11-05,Won General,941.0000000000,1220.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23941747040,Minnesota,3.0800000000,Ramsey County: White Bear Township Supervisor - Seat C,null,LOCAL,Town Council,2024-11-05,Lost General,1968.0000000000,5073.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25069754374,California,3.3400000000,Santa Monica City Council,null,CITY,City Council,2024-11-05,Lost General,13624.0000000000,117553.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
28288136840,Illinois,3.8700000000,Kirby 140 School Board,Kirby 140 School Board,LOCAL,School Board,2025-04-01,Won General,3446.0000000000,19360.0000000000,Contested,null,null,null,null,null,null,null,null,null,null,null,null,null,null
30087980664,New York,1.1400000000,New York City Council - District 41,null,CITY,null,2025-11-04,Not on Ballot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
30549064988,New Jersey,2.7800000000,Passaic City School Board,null,LOCAL,School Board,2025-11-04,Won General,1133.0000000000,4223.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31318760324,Rhode Island,0.3800000000,Rhode Island Governor,null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31399391759,Massachusetts,3.0300000000,Haverhill City Council - At Large,null,CITY,City Council,2025-11-04,Lost General,3544.0000000000,26425.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31773695517,null,1.3600000000,City Commission,Lynn Haven City Commission - Seat 3,CITY,City Council,2025-04-22,Lost General,1088.0000000000,2874.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32051109803,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32298914385,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32383038287,Oregon,1.7200000000,Nestucca Valley 101J School Board - Position 1,Nestucca Valley 101J School Board - Position 1,LOCAL,null,2025-05-20,Lost General,722.0000000000,1654.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32400823355,Massachusetts,3.4500000000,Shrewsbury Town Meeting Board - Precinct 5,Shrewsbury Town Meeting Member - Precinct Five (3 year),CITY,Town Council,2025-05-06,Won General,169.0000000000,1573.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33163910224,New York,2.2600000000,Brentwood School Board,null,LOCAL,School Board,2025-05-20,Lost General,567.0000000000,1494.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33228144469,Arkansas,4.9900000000,Hermitage School Board - Zone 4 ,Hermitage School District - Zone 4,LOCAL,School Board,2025-05-13,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
34369779119,Idaho,2.6400000000,Genesee School Board - Zone 5,Genesee School Board - Zone 5,LOCAL,School Board,2025-11-04,Won General,null,null,UnContested,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35020503969,New York,0.9800000000,Bronx Borough President,null,CITY,null,2025-11-04,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35278123011,Washington,0.9900000000,Mesa City Council - Position 5,Mesa City Council - Position 5,CITY,City Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35375861266,Michigan,2.6800000000,Southgate City Council,null,CITY,City Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35499151880,Massachusetts,0.0700000000,Massachusetts State Senate - Second Essex District (District 22),null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35937640527,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36680316796,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36818096524,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37031229549,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37448995432,North Carolina,2.9400000000,Midland Town Mayor,Midland Town Mayor,CITY,Mayor,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37985455539,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39267869296,Georgia,1.4300000000,Union City City Mayor,null,CITY,Mayor,2025-11-04,Lost General,1045.0000000000,3893.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39929792347,Ohio,null,U.S. House of Representatives - Ohio 7th Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40064116228,Ohio,null,Green City Council - Ward 2,Green City Council - Ward 2,CITY,City Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
41714148008,Massachusetts,null,Agawam Town City Council,null,CITY,null,2025-11-04,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
42391264006,Virginia,1.9100000000,Fredericksburg City Council - District 2,City Council,COUNTY,City Council,2025-11-04,Won General,1364.0000000000,2554.0000000000,null,58139,233760,null,P2P Outreach - Campaign 233760,"I'm Joy Crump, Candidate for City Council in Fredericksburg's Ward 2.  There's a reason why I've won every local organization's endorsement for Ward 2 - and that's because I am able to connect with all of our neighbors, regardless of their beliefs or their backgrounds.  Collaboration through conversation and relationships is how I will continue to get the job done for Fredericksburg.

Whether your perspective comes from our business community, faith leaders, environmental advocates or a grassroots organization ...  I am listen, absorb, and advocate for all of Fredericksburg's Ward 2.

I'm asking you to believe in me, too.  

Vote Joy Crump as your next Ward 2 Councilperson.  Let's work towards a brighter future together!
joyforfxbg.com
Paid for by Friends of Joy Crump",pending,text,2025-11-04T05:00:00.000,I would like to provide my database for text recipients of this message. ,null,null,82058,2025-10-28T16:50:21.442,2025-10-28T16:50:21.442
44057754369,Pennsylvania,null,Pennsylvania Governor,null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
45232648969,South Carolina,null,Anderson County Council - District 5,null,COUNTY,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
46192481188,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
47614310743,Maryland,null,Maryland House of Delegates - District 23,null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
48116843593,Tennessee,null,Washington County Commission - District 2,null,COUNTY,null,2026-08-06,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
48800879191,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
17076692327,Virginia,null,Fauquier County Supervisor,null,null,null,2023-11-07,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21115180391,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
19253355372,California,null,Irvine City Council,null,CITY,City Council,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
19311504563,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
19551571280,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20792821072,Georgia,0.2400000000,Georgia House of Representatives - District 69,null,STATE,State House,2024-12-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20809832806,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21008796561,Arizona,2.9400000000,Paradise Valley USD 69 School Board,null,LOCAL,School Board,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21116366390,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21157971996,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21929774347,Florida,0.0700000000,U.S. Senate - Florida,null,FEDERAL,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21941860502,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22219370305,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22413447759,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22661634466,District Of Columbia,0.5700000000,District of Columbia Advisory Neighborhood Commission - District 6B08,null,CITY,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31705069454,California,2.4100000000,Castaic Lake Water Agency Board - Division 1,null,LOCAL,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23332911199,Oregon,4.9900000000,Gold Hill City Council,null,CITY,City Council,2024-11-05,Won General,327.0000000000,1035.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23829182468,Minnesota,5.0000000000,Hubbard County: Guthrie Township Supervisor - Seat A,null,LOCAL,Town Council,2024-11-05,Won General,269.0000000000,276.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
27544331919,Indiana,2.2300000000,Eastbrook School Board - District 1,null,LOCAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29959649877,null,5.0000000000,Village Council,Hoffman Estates Village Council,Local,Town Council,2025-04-01,Won General,null,null,UnContested,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31175735084,Minnesota,2.5800000000,Olmsted County: Oronoco Township Supervisor,null,LOCAL,null,2025-03-11,Cannot Determine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31778343786,null,0.8400000000,null,null,Local,null,null,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
